link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA436919_Apostichopus-californicus	SRR6805525	sample20	dummy	BioSample: SAMN08635570; Sample name: JUA_1212; SRA: SRS3019442		SINGLE	1962917	1432803
PRJNA436919_Apostichopus-californicus	SRR6805526	sample21	dummy	BioSample: SAMN08635569; Sample name: JUA_1211; SRA: SRS3019440		SINGLE	2202734	1860124
PRJNA436919_Apostichopus-californicus	SRR6805527	sample22	dummy	BioSample: SAMN08635097; Sample name: HOP_2584; SRA: SRS3019439		SINGLE	1918351	1598630
PRJNA436919_Apostichopus-californicus	SRR6805528	sample23	dummy	BioSample: SAMN08635212; Sample name: OGD_1293; SRA: SRS3019438		SINGLE	3094811	2626187
PRJNA436919_Apostichopus-californicus	SRR6805529	sample24	dummy	BioSample: SAMN08635211; Sample name: OGD_1292; SRA: SRS3019437		SINGLE	3552720	2988261
PRJNA436919_Apostichopus-californicus	SRR6805530	sample25	dummy	BioSample: SAMN08635522; Sample name: CAL_1462; SRA: SRS3019435		SINGLE	2339567	2041891
PRJNA436919_Apostichopus-californicus	SRR6805531	sample26	dummy	BioSample: SAMN08635204; Sample name: OGD_1284; SRA: SRS3019436		SINGLE	2479652	2110107
PRJNA436919_Apostichopus-californicus	SRR6805532	sample27	dummy	BioSample: SAMN08635203; Sample name: OGD_1283; SRA: SRS3019434		SINGLE	5110773	4297404
PRJNA436919_Apostichopus-californicus	SRR6805533	sample28	dummy	BioSample: SAMN08635206; Sample name: OGD_1286; SRA: SRS3019433		SINGLE	2180622	1843969
PRJNA436919_Apostichopus-californicus	SRR6805534	sample29	dummy	BioSample: SAMN08635205; Sample name: OGD_1285; SRA: SRS3019432		SINGLE	2560098	2145769
PRJNA436919_Apostichopus-californicus	SRR6805535	sample30	dummy	BioSample: SAMN08635164; Sample name: LAS_2996; SRA: SRS3019487		SINGLE	1110617	906371
PRJNA436919_Apostichopus-californicus	SRR6805536	sample31	dummy	BioSample: SAMN08635207; Sample name: OGD_1287; SRA: SRS3019431		SINGLE	2161681	1892547
PRJNA436919_Apostichopus-californicus	SRR6805537	sample32	dummy	BioSample: SAMN08635210; Sample name: OGD_1290; SRA: SRS3019430		SINGLE	3901992	3261703
PRJNA436919_Apostichopus-californicus	SRR6805538	sample33	dummy	BioSample: SAMN08635209; Sample name: OGD_1289; SRA: SRS3019429		SINGLE	2154731	1819841
PRJNA436919_Apostichopus-californicus	SRR6805539	sample34	dummy	BioSample: SAMN08635243; Sample name: QUA_2405; SRA: SRS3019428		SINGLE	1284734	1086526
PRJNA436919_Apostichopus-californicus	SRR6805540	sample35	dummy	BioSample: SAMN08635244; Sample name: QUA_2407; SRA: SRS3019427		SINGLE	2168407	1824176
PRJNA436919_Apostichopus-californicus	SRR6805541	sample36	dummy	BioSample: SAMN08635412; Sample name: AK1_5; SRA: SRS3019482		SINGLE	3814519	2981526
PRJNA436919_Apostichopus-californicus	SRR6805542	sample37	dummy	BioSample: SAMN08635246; Sample name: QUA_2409; SRA: SRS3019425		SINGLE	2089439	1793079
PRJNA436919_Apostichopus-californicus	SRR6805543	sample38	dummy	BioSample: SAMN08635247; Sample name: QUA_2410; SRA: SRS3019426		SINGLE	4724204	4184013
PRJNA436919_Apostichopus-californicus	SRR6805544	sample39	dummy	BioSample: SAMN08635248; Sample name: QUA_2411; SRA: SRS3019424		SINGLE	2696502	2282154
PRJNA436919_Apostichopus-californicus	SRR6805545	sample40	dummy	BioSample: SAMN08635249; Sample name: QUA_2415; SRA: SRS3019423		SINGLE	2617796	2277730
PRJNA436919_Apostichopus-californicus	SRR6805546	sample41	dummy	BioSample: SAMN08635250; Sample name: QUA_2416; SRA: SRS3019420		SINGLE	3015018	2509692
PRJNA436919_Apostichopus-californicus	SRR6805547	sample42	dummy	BioSample: SAMN08635406; Sample name: TOF_1723; SRA: SRS3019479		SINGLE	1024737	826461
PRJNA436919_Apostichopus-californicus	SRR6805548	sample43	dummy	BioSample: SAMN08635405; Sample name: TOF_1722; SRA: SRS3019418		SINGLE	2329205	1870495
PRJNA436919_Apostichopus-californicus	SRR6805549	sample44	dummy	BioSample: SAMN08635404; Sample name: TOF_1721; SRA: SRS3019419		SINGLE	2219674	1928420
PRJNA436919_Apostichopus-californicus	SRR6805550	sample45	dummy	BioSample: SAMN08635403; Sample name: TOF_1720; SRA: SRS3019417		SINGLE	4131405	3618380
PRJNA436919_Apostichopus-californicus	SRR6805551	sample46	dummy	BioSample: SAMN08635410; Sample name: AK1_3; SRA: SRS3019415		SINGLE	3839312	3061640
PRJNA436919_Apostichopus-californicus	SRR6805552	sample47	dummy	BioSample: SAMN08635409; Sample name: AK1_2; SRA: SRS3019416		SINGLE	4707600	3718596
PRJNA436919_Apostichopus-californicus	SRR6805553	sample48	dummy	BioSample: SAMN08635408; Sample name: AK1_1; SRA: SRS3019414		SINGLE	4485476	3466872
PRJNA436919_Apostichopus-californicus	SRR6805554	sample49	dummy	BioSample: SAMN08635407; Sample name: TOF_1724; SRA: SRS3019411		SINGLE	2965081	2522744
PRJNA436919_Apostichopus-californicus	SRR6805555	sample50	dummy	BioSample: SAMN08635458; Sample name: AK2_54; SRA: SRS3019412		SINGLE	2418195	1913499
PRJNA436919_Apostichopus-californicus	SRR6805556	sample51	dummy	BioSample: SAMN08635457; Sample name: AK2_53; SRA: SRS3019410		SINGLE	6000000	4984729
PRJNA436919_Apostichopus-californicus	SRR6805557	sample52	dummy	BioSample: SAMN08635460; Sample name: AK2_56; SRA: SRS3019413		SINGLE	2401067	1948148
PRJNA436919_Apostichopus-californicus	SRR6805558	sample53	dummy	BioSample: SAMN08635459; Sample name: AK2_55; SRA: SRS3019407		SINGLE	2567163	2064846
PRJNA436919_Apostichopus-californicus	SRR6805559	sample54	dummy	BioSample: SAMN08635454; Sample name: AK2_50; SRA: SRS3019408		SINGLE	6000000	5163544
PRJNA436919_Apostichopus-californicus	SRR6805560	sample55	dummy	BioSample: SAMN08635453; Sample name: AK2_49; SRA: SRS3019409		SINGLE	956986	812347
PRJNA436919_Apostichopus-californicus	SRR6805561	sample56	dummy	BioSample: SAMN08635456; Sample name: AK2_52; SRA: SRS3019470		SINGLE	2141461	1664616
PRJNA436919_Apostichopus-californicus	SRR6805562	sample57	dummy	BioSample: SAMN08635455; Sample name: AK2_51; SRA: SRS3019406		SINGLE	6000000	5279683
PRJNA436919_Apostichopus-californicus	SRR6805563	sample58	dummy	BioSample: SAMN08635597; Sample name: LEG_1619; SRA: SRS3019405		SINGLE	2013247	1499135
PRJNA436919_Apostichopus-californicus	SRR6805564	sample59	dummy	BioSample: SAMN08635598; Sample name: LEG_1620; SRA: SRS3019404		SINGLE	2439909	1820887
PRJNA436919_Apostichopus-californicus	SRR6805565	sample60	dummy	BioSample: SAMN08635599; Sample name: LEG_1621; SRA: SRS3019403		SINGLE	2637758	1920774
PRJNA436919_Apostichopus-californicus	SRR6805566	sample61	dummy	BioSample: SAMN08635600; Sample name: LEG_1622; SRA: SRS3019401		SINGLE	2026255	1432539
PRJNA436919_Apostichopus-californicus	SRR6805567	sample62	dummy	BioSample: SAMN08635462; Sample name: AK2_58; SRA: SRS3019402		SINGLE	1356351	1060339
PRJNA436919_Apostichopus-californicus	SRR6805568	sample63	dummy	BioSample: SAMN08635461; Sample name: AK2_57; SRA: SRS3019400		SINGLE	2397269	1932361
PRJNA436919_Apostichopus-californicus	SRR6805569	sample64	dummy	BioSample: SAMN08635595; Sample name: LEG_1616; SRA: SRS3019399		SINGLE	3448776	2519011
PRJNA436919_Apostichopus-californicus	SRR6805570	sample65	dummy	BioSample: SAMN08635596; Sample name: LEG_1618; SRA: SRS3019398		SINGLE	3398972	2508488
PRJNA436919_Apostichopus-californicus	SRR6805571	sample66	dummy	BioSample: SAMN08635723; Sample name: SEL_1592; SRA: SRS3019395		SINGLE	792134	566438
PRJNA436919_Apostichopus-californicus	SRR6805572	sample67	dummy	BioSample: SAMN08635091; Sample name: HOP_2578; SRA: SRS3019397		SINGLE	3658774	3089196
PRJNA436919_Apostichopus-californicus	SRR6805573	sample68	dummy	BioSample: SAMN08635731; Sample name: TOL_1663; SRA: SRS3019396		SINGLE	2785403	2096414
