link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA477007_Paralichthys-dentatus	SRR7402325	sample215	dummy	BioSample: SAMN09463420; Sample name: PADE14_174; SRA: SRS3440517		SINGLE	107397	105368
PRJNA477007_Paralichthys-dentatus	SRR7402326	sample216	dummy	BioSample: SAMN09463413; Sample name: PADE14_166; SRA: SRS3440516		SINGLE	309552	303598
PRJNA477007_Paralichthys-dentatus	SRR7402327	sample217	dummy	BioSample: SAMN09463412; Sample name: PADE14_165; SRA: SRS3440515		SINGLE	468087	459618
PRJNA477007_Paralichthys-dentatus	SRR7402328	sample218	dummy	BioSample: SAMN09463415; Sample name: PADE14_168; SRA: SRS3440514		SINGLE	264074	259053
PRJNA477007_Paralichthys-dentatus	SRR7402329	sample219	dummy	BioSample: SAMN09463414; Sample name: PADE14_167; SRA: SRS3440513		SINGLE	415012	407344
PRJNA477007_Paralichthys-dentatus	SRR7402330	sample220	dummy	BioSample: SAMN09463417; Sample name: PADE14_170; SRA: SRS3440512		SINGLE	720314	706056
PRJNA477007_Paralichthys-dentatus	SRR7402331	sample221	dummy	BioSample: SAMN09463416; Sample name: PADE14_169; SRA: SRS3440511		SINGLE	403612	396430
PRJNA477007_Paralichthys-dentatus	SRR7402332	sample222	dummy	BioSample: SAMN09463419; Sample name: PADE14_173; SRA: SRS3440510		SINGLE	236957	232663
PRJNA477007_Paralichthys-dentatus	SRR7402333	sample223	dummy	BioSample: SAMN09463418; Sample name: PADE14_171; SRA: SRS3440509		SINGLE	230565	226036
PRJNA477007_Paralichthys-dentatus	SRR7402334	sample224	dummy	BioSample: SAMN09463437; Sample name: PADE14_192; SRA: SRS3440508		SINGLE	314741	309095
PRJNA477007_Paralichthys-dentatus	SRR7402335	sample225	dummy	BioSample: SAMN09463436; Sample name: PADE14_191; SRA: SRS3440507		SINGLE	310871	304865
PRJNA477007_Paralichthys-dentatus	SRR7402336	sample226	dummy	BioSample: SAMN09463444; Sample name: PADE14_199; SRA: SRS3440506		SINGLE	699126	686794
PRJNA477007_Paralichthys-dentatus	SRR7402337	sample227	dummy	BioSample: SAMN09463583; Sample name: PADE14_101; SRA: SRS3440505		SINGLE	846220	827707
