"link","run_acc_sra","lat","lon","coordinateUncertaintyInMeters","origin","species"
"PRJNA564121_Galaxias-maculatus","SRR10279275",-45.4172,-72.7401,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279380",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279320",-37.5679,-72.3885,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279368",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279301",-36.8067,-73.1698,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279279",-45.4999,-72.6755,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279472",-51.4133,-73.0929,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279310",-36.8067,-73.1698,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279312",-36.8067,-73.1698,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279407",-41.3792,-72.3123,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279350",-39.2762,-72.2259,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279285",-45.4999,-72.6755,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279457",-42.9345,-72.7233,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279330",-39.2467,-73.2199,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279363",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279307",-36.8067,-73.1698,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279467",-42.6712,-73.9029,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279464",-42.6712,-73.9029,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279319",-37.5679,-72.3885,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279362",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279316",-37.5679,-72.3885,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279443",-41.6381,-72.3194,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279300",-36.8067,-73.1698,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279269",-45.4172,-72.7401,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279405",-40.817,-72.4608,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279281",-51.4133,-73.0929,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279381",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279436",-41.6381,-72.3194,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279374",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279358",-39.2762,-72.2259,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279309",-36.8067,-73.1698,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279404",-47.6717,-73.0181,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279270",-51.4133,-73.0929,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279359",-39.2762,-72.2259,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279485",-44.7442,-72.7014,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279379",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279389",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279468",-42.6712,-73.9029,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279377",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279416",-41.3792,-72.3123,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279400",-40.817,-72.4608,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279375",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279339",-39.2467,-73.2199,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279399",-40.817,-72.4608,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279442",-41.6381,-72.3194,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279490",-45.4172,-72.7401,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279450",-47.6717,-73.0181,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279482",-44.7442,-72.7014,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279488",-44.7442,-72.7014,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279287",-45.4999,-72.6755,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279343",-39.2467,-73.2199,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279422",-41.6455,-72.2727,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279326",-47.7864,-73.5344,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279397",-40.817,-72.4608,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279327",-51.4133,-73.0929,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279378",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279412",-41.3792,-72.3123,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279289",-45.4999,-72.6755,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279441",-41.6381,-72.3194,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279486",-44.7442,-72.7014,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279471",-42.7169,-73.7503,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279313",-36.8067,-73.1698,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279277",-45.4172,-72.7401,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279376",-39.87001,-73.352953,50000,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279487",-44.7442,-72.7014,500,"datathon","Galaxias_maculatus"
"PRJNA564121_Galaxias-maculatus","SRR10279447",-41.6381,-72.3194,500,"datathon","Galaxias_maculatus"
"PRJNA564451_Uria-aalge","SRR10085495",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085323",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085481",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085303",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085288",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085454",70.23,31.09,1178,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085511",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085287",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085307",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085535",70.23,31.09,1178,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085546",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085427",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085310",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085482",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085430",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085378",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085425",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085280",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085296",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085491",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085544",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085456",42.27,-52.77,1384,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085515",70.23,31.09,1178,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085505",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085548",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085286",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085472",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085290",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085450",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085305",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085281",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085486",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085510",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085284",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085447",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085490",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085291",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085306",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085516",70.23,31.09,1178,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085500",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085455",70.23,31.09,1178,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085356",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085299",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085389",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085499",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085304",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085531",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085483",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085497",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085274",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085489",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085428",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085300",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085278",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085476",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085297",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085309",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085514",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085308",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085275",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085270",70.23,31.09,1178,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085273",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085412",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085312",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085488",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085334",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085512",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085549",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085534",70.23,31.09,1178,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085277",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085345",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085285",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085283",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085496",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085480",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085533",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085525",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085426",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085492",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085506",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085542",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085449",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085453",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085479",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085475",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085498",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085298",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085269",70.23,31.09,1178,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085503",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085493",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085477",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085434",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085507",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085509",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085272",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085478",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085474",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085400",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085502",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085302",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085537",70.23,31.09,1178,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085508",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085276",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085294",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085494",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085513",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085289",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085504",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085547",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085501",51.74,-5.3,1309,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085292",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085467",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085536",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085451",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085484",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085487",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085452",69.58,32.17,1182,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085401",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085448",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085367",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085485",53.56,-56.32,1295,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085532",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085423",49.755878,-53.178445,2694,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085293",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085473",55.32,15.18,1282,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085271",56.19,-2.56,1275,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085445",47.954111,-53.044682,5802,"datathon","Uria_aalge"
"PRJNA564451_Uria-aalge","SRR10085282",65.3,-24.25,1209,"datathon","Uria_aalge"
"PRJNA564451_Uria-lomvia","SRR10085333",75.48,-79.23,1151,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085311",75.48,-79.23,1151,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085436",62.57,-82,1227,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085530",49.755878,-53.178445,2694,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085433",62.57,-82,1227,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085539",60.25,-68.08,1244,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085526",53.56,-56.32,1295,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085391",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085392",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085421",60.25,-68.08,1244,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085465",53.56,-56.32,1295,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085322",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085348",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085351",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085371",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085432",62.33,-77.37,1229,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085313",75.48,-79.23,1151,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085324",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085340",70.23,31.09,1178,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085431",62.33,-77.37,1229,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085386",70.23,31.09,1178,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085349",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085422",53.56,-56.32,1295,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085368",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085404",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085444",49.755878,-53.178445,2694,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085442",53.56,-56.32,1295,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085417",60.25,-68.08,1244,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085359",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085341",70.23,31.09,1178,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085382",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085347",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085335",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085418",60.25,-68.08,1244,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085364",70.23,31.09,1178,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085362",70.23,31.09,1178,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085519",62.57,-82,1227,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085517",62.57,-82,1227,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085395",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085358",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085410",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085399",62.33,-77.37,1229,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085331",75.48,-79.23,1151,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085460",60.25,-68.08,1244,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085377",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085424",53.56,-56.32,1295,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085394",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085463",60.25,-68.08,1244,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085344",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085380",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085398",62.33,-77.37,1229,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085379",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085529",49.755878,-53.178445,2694,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085471",49.755878,-53.178445,2694,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085326",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085416",62.57,-82,1227,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085521",60.25,-68.08,1244,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085361",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085381",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085407",65.3,-24.25,1209,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085350",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085522",60.25,-68.08,1244,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085409",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085370",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085468",53.56,-56.32,1295,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085360",74.02,-90,1158,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085396",66.55,-61.43,1120,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085443",53.56,-56.32,1295,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085357",75.48,-79.23,1151,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085402",62.33,-77.37,1229,"datathon","Uria_lomvia"
"PRJNA564451_Uria-lomvia","SRR10085440",53.56,-56.32,1295,"datathon","Uria_lomvia"
